,fdc_id,carbs_g,calories,fiber_g,protein_g,fat_g,food_name,avg_gram_weight
4816,2647046,,,,,3.64,"pork, tenderloin, boneless",
4817,2647049,,,,,3.34,"pork, tenderloin, boneless",
4818,2647052,,,,,4.12,"pork, tenderloin, boneless",
4819,2647055,,,,,2.78,"pork, tenderloin, boneless",
4820,2647058,,,,,1.58,"chicken, breast, boneless, skinless",
4821,2647061,,,,,2.39,"chicken, breast, boneless, skinless",
4822,2647064,,,,,1.55,"chicken, breast, boneless, skinless",
4823,2647067,,,,,3.1,"chicken, breast, boneless, skinless",
4824,2647070,,,,,1.31,"chicken, breast, boneless, skinless",
4825,2647073,,,,,2.39,"chicken, breast, boneless, skinless",
4826,2647076,,,,,1.84,"chicken, breast, boneless, skinless",
4827,2647079,,,,,1.31,"chicken, breast, boneless, skinless",
4828,2647082,,,,,6.31,"chicken, thighs, boneless, skinless",
4829,2647085,,,,,9.67,"chicken, thighs, boneless, skinless",
4830,2647088,,,,,7.57,"chicken, thighs, boneless, skinless",
4831,2647091,,,,,7.58,"chicken, thighs, boneless, skinless",
4832,2647094,,,,,8.25,"chicken, thighs, boneless, skinless",
4833,2647097,,,,,6.43,"chicken, thighs, boneless, skinless",
4834,2647100,,,,,9.92,"chicken, thighs, boneless, skinless",
4835,2647103,,,,,7.6,"chicken, thighs, boneless, skinless",
4836,2647106,,,,,16.06,"beef, ribeye steak, boneless",
4837,2647109,,,,,17.95,"beef, ribeye steak, boneless",
4838,2647112,,,,,18.3,"beef, ribeye steak, boneless",
4839,2647115,,,,,17.36,"beef, ribeye steak, boneless",
4840,2647118,,,,,28.01,"beef, ribeye steak, boneless",
4841,2647121,,,,,15.8,"beef, ribeye steak, boneless",
4842,2647124,,,,,25.22,"beef, ribeye steak, boneless",
4843,2647127,,,,,21.58,"beef, ribeye steak, boneless",
4844,2647130,,,,,8.57,"beef, top round, boneless",
4845,2647133,,,,,5.61,"beef, top round, boneless",
4846,2647136,,,,,6.3,"beef, top round, boneless",
4847,2647139,,,,,3.21,"beef, top round, boneless",
4848,2647142,,,,,4.42,"beef, top round, boneless",
4849,2647145,,,,,5.63,"beef, top round, boneless",
4850,2647148,,,,,7.84,"beef, top round, boneless",
4851,2647151,,,,,4.04,"beef, top round, boneless",
4852,2647154,,,,,13.59,"beef, chuck, roast, boneless",
4853,2647157,,,,,23.32,"beef, chuck, roast, boneless",
4854,2647160,,,,,17.66,"beef, chuck, roast, boneless",
4855,2647163,,,,,28.72,"beef, chuck, roast, boneless",
4856,2647166,,,,,15.18,"beef, chuck, roast, boneless",
4857,2647169,,,,,16.04,"beef, chuck, roast, boneless",
4858,2647172,,,,,20.88,"beef, chuck, roast, boneless",
4859,2647175,,,,,7.0,"beef, chuck, roast, boneless",
4860,2647178,,,,,9.96,"beef, flank steak",
4861,2647181,,,,,12.33,"beef, flank steak",
4862,2647184,,,,,6.13,"beef, flank steak",
4863,2647187,,,,,8.13,"beef, flank steak",
4864,2647190,,,,,6.96,"beef, flank steak",
4865,2647193,,,,,11.23,"beef, flank steak",
4866,2647196,,,,,11.65,"beef, flank steak",
4867,2647199,,,,,8.8,"beef, flank steak",
4868,2647437,8.07675,50.0015,,4.22675,0.0875,"Yogurt, plain, nonfat",
4869,2647438,1.8979,391.73,,22.6171,32.63,"Cheese, monterey jack, solid",
4870,2647439,8.1898,309.768,,15.5672,23.86,"Cheese, pasteurized process cheese food or product, American, singles",
4871,2647440,2.45312,356.794,,23.45288,28.13,"Cheese, provolone, sliced",
4872,2647441,2.40202,297.088,,22.14498,22.1,"Cheese, oaxaca, solid",
4873,2647442,2.9572,297.608,,18.8848,23.36,"Cheese, queso fresco, solid",
4874,2647443,2.72432,351.4,,23.83568,27.24,"Cheese, cotija, solid",
4875,2648326,,,,,0.0,"yogurt, plain, nonfat",
4876,2648329,,,,,0.08,"yogurt, plain, nonfat",
4877,2648332,,,,,0.07,"yogurt, plain, nonfat",
4878,2648335,,,,,0.18,"yogurt, plain, nonfat",
4879,2648338,,,,,0.07,"yogurt, plain, nonfat",
4880,2648341,,,,,0.06,"yogurt, plain, nonfat",
4881,2648344,,,,,0.11,"yogurt, plain, nonfat",
4882,2648347,,,,,0.13,"yogurt, plain, nonfat",
4883,2648350,,,,,33.39,"monterey jack cheese, block",
4884,2648353,,,,,32.23,"monterey jack cheese, block",
4885,2648356,,,,,31.89,"monterey jack cheese, block",
4886,2648359,,,,,33.58,"monterey jack cheese, block",
4887,2648362,,,,,34.39,"monterey jack cheese, block",
4888,2648365,,,,,32.31,"monterey jack cheese, block",
4889,2648368,,,,,32.21,"monterey jack cheese, block",
4890,2648371,,,,,31.04,"monterey jack cheese, block",
4891,2648374,,,,,27.5,"American pasteurized process cheese food, sliced, individually wrapped",
4892,2648377,,,,,26.87,"American pasteurized process cheese food, sliced, individually wrapped",
4893,2648380,,,,,22.0,"American pasteurized prepared cheese product, with added vitamin D, sliced, individually wrapped",
4894,2648383,,,,,24.7,"American pasteurized process cheese product, sliced, individually wrapped",
4895,2648386,,,,,25.8,"American pasteurized prepared cheese product, with added vitamin D, sliced, individually wrapped",
4896,2648389,,,,,22.44,"American pasteurized process cheese food, with added vitamin D, sliced, individually wrapped",
4897,2648392,,,,,21.85,"American pasteurized prepared cheese product, with added vitamin D, sliced, individually wrapped",
4898,2648395,,,,,19.72,"American pasteurized prepared cheese product, with added vitamin D, sliced, individually wrapped",
4899,2648398,,,,,27.13,"provolone cheese, sliced, non-smoked",
4900,2648401,,,,,31.76,"provolone cheese, sliced, non-smoked",
4901,2648404,,,,,26.63,"provolone cheese, sliced, non-smoked",
4902,2648407,,,,,27.64,"provolone cheese, sliced, non-smoked",
4903,2648410,,,,,28.2,"provolone cheese, sliced, non-smoked",
4904,2648413,,,,,27.62,"provolone cheese, sliced, non-smoked",
4905,2648416,,,,,27.8,"provolone cheese, sliced, smoked",
4906,2648419,,,,,28.22,"provolone cheese, sliced, smoked",
4907,2648422,,,,,22.57,oaxaca ,
4908,2648425,,,,,23.14,oaxaca ,
4909,2648428,,,,,21.26,oaxaca ,
4910,2648431,,,,,20.07,oaxaca ,
4911,2648434,,,,,22.3,oaxaca ,
4912,2648437,,,,,20.79,oaxaca ,
4913,2648440,,,,,25.03,oaxaca ,
4914,2648443,,,,,21.62,oaxaca ,
4915,2648446,,,,,23.58,fresco (solid),
4916,2648449,,,,,20.46,fresco (solid),
4917,2648452,,,,,26.81,fresco (solid),
4918,2648455,,,,,23.89,fresco (solid),
4919,2648458,,,,,21.23,fresco (solid),
4920,2648461,,,,,23.42,fresco (solid),
4921,2648464,,,,,22.71,fresco (solid),
4922,2648467,,,,,24.75,fresco (solid),
4923,2648470,,,,,26.69,cotija (solid),
4924,2648473,,,,,33.65,cotija (solid),
4925,2648476,,,,,28.96,cotija (solid),
4926,2648479,,,,,23.57,cotija (solid),
4927,2648482,,,,,30.96,cotija (solid),
4928,2648485,,,,,25.99,cotija (solid),
4929,2648488,,,,,20.89,cotija (solid),
4930,2684440,0.0,129.984,,22.3,4.936,"Fish, salmon, sockeye, wild caught, raw",
4931,2684441,0.0,197.294,,20.31875,13.11,"Fish, salmon, Atlantic, farm raised, raw",
4932,2684442,0.0,94.659,,19.0,2.479,"Fish, tilapia, farm raised, raw",
4933,2684443,0.48495,71.4265,,15.56875,0.8013,"Crustaceans, shrimp, farm raised, raw",
4934,2684444,0.0,65.9855,,16.06875,0.6675,"Fish, cod, Atlantic, wild caught, raw",
4935,2684445,0.0,129.1124,,16.46875,7.308,"Fish, catfish, farm raised, raw",
4936,2684446,0.0,80.9935,,18.65,0.8075,"Crustaceans, crab, blue swimming, lump, pasteurized, refrigerated",
4937,2684673,,,,,0.55,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 31/40 count",
4938,2684676,,,,,0.92,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 21/25 count",
4939,2684679,,,,,1.37,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 36/40 count",
4940,2684682,,,,,0.76,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 26/30 count",
4941,2684685,,,,,0.5,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 26/30 count",
4942,2684688,,,,,0.74,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 26/30 count",
4943,2684691,,,,,0.99,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 26/30 count",
4944,2684694,,,,,0.58,"shrimp, farm raised, raw, tail off, head off, shell removed, not deveined, 21/25 count",
4945,2684697,,,,,4.34,"salmon, sockeye, wild caught, raw, skin removed",
4946,2684700,,,,,4.62,"salmon, sockeye, wild caught, raw, skin removed",
4947,2684703,,,,,6.39,"salmon, sockeye, wild caught, raw, skin removed",
4948,2684706,,,,,4.9,"salmon, sockeye, wild caught, raw, skin removed",
4949,2684709,,,,,4.32,"salmon, sockeye, wild caught, raw, skin removed",
4950,2684712,,,,,3.97,"salmon, sockeye, wild caught, raw, skin removed",
4951,2684715,,,,,6.41,"salmon, sockeye, wild caught, raw, skin removed",
4952,2684718,,,,,4.54,"salmon, sockeye, wild caught, raw, skin removed",
4953,2684721,,,,,13.97,"salmon, Atlantic, farm raised, raw, skin removed",
4954,2684724,,,,,14.79,"salmon, Atlantic, farm raised, raw, skin removed",
4955,2684727,,,,,13.11,"salmon, Atlantic, farm raised, raw, skin removed",
4956,2684730,,,,,11.36,"salmon, Atlantic, farm raised, raw, skin removed",
4957,2684733,,,,,13.6,"salmon, Atlantic, farm raised, raw, skin removed",
4958,2684736,,,,,11.56,"salmon, Atlantic, farm raised, raw, skin removed",
4959,2684739,,,,,10.44,"salmon, Atlantic, farm raised, raw, skin removed",
4960,2684742,,,,,16.04,"salmon, Atlantic, farm raised, raw, skin removed",
4961,2684745,,,,,2.18,"tilapia, farm raised, raw, skin removed",
4962,2684748,,,,,2.19,"tilapia, farm raised, raw, skin removed",
4963,2684751,,,,,2.8,"tilapia, farm raised, raw, skin removed",
4964,2684754,,,,,3.74,"tilapia, farm raised, raw, skin removed",
4965,2684757,,,,,1.41,"tilapia, farm raised, raw, skin removed",
4966,2684760,,,,,2.02,"tilapia, farm raised, raw, skin removed",
4967,2684763,,,,,3.33,"tilapia, farm raised, raw, skin removed",
4968,2684766,,,,,2.16,"tilapia, farm raised, raw, skin removed",
4969,2684769,,,,,0.61,"cod, Atlantic, wild caught, raw, skin removed",
4970,2684772,,,,,0.54,"cod, Atlantic, wild caught, raw, skin removed",
4971,2684775,,,,,0.95,"cod, Atlantic, wild caught, raw, skin removed",
4972,2684778,,,,,0.49,"cod, Atlantic, wild caught, raw, skin removed",
4973,2684781,,,,,0.77,"cod, Atlantic, wild caught, raw, skin removed",
4974,2684784,,,,,0.83,"cod, Atlantic, wild caught, raw, skin removed",
4975,2684787,,,,,0.56,"cod, Atlantic, wild caught, raw, skin removed",
4976,2684790,,,,,0.59,"cod, Atlantic, wild caught, raw, skin removed",
4977,2684793,,,,,6.82,"catfish, farm raised, raw, skin removed",
4978,2684796,,,,,7.13,"catfish, farm raised, raw, skin removed",
4979,2684799,,,,,7.14,"catfish, farm raised, raw, skin removed",
4980,2684802,,,,,7.45,"catfish, farm raised, raw, skin removed",
4981,2684805,,,,,6.83,"catfish, farm raised, raw, skin removed",
4982,2684808,,,,,10.11,"catfish, farm raised, raw, skin removed",
4983,2684811,,,,,5.86,"catfish, farm raised, raw, skin removed",
4984,2684814,,,,,7.12,"catfish, farm raised, raw, skin removed",
4985,2684817,,,,,0.93,"crab, blue swimming, lump, pasteurized, refrigerated",
4986,2684820,,,,,0.78,"crab, blue swimming, lump, pasteurized, refrigerated",
4987,2684823,,,,,0.97,"crab, blue swimming, lump, pasteurized, refrigerated",
4988,2684826,,,,,0.7,"crab, blue swimming, lump, pasteurized, refrigerated",
4989,2684829,,,,,0.9,"crab, blue swimming, lump, pasteurized, refrigerated",
4990,2684832,,,,,0.76,"crab, blue swimming, lump, pasteurized, refrigerated",
4991,2684835,,,,,0.79,"crab, blue swimming, lump, pasteurized, refrigerated",
4992,2684838,,,,,0.63,"crab, blue swimming, lump, pasteurized, refrigerated",
4993,2685568,,,0.7525,0.984375,0.205,"Squash, summer, green, zucchini, includes skin, raw",
4994,2685569,,,0.9563,0.890625,0.135,"Squash, summer, yellow, includes skin, raw",
4995,2685570,10.50745,48.1323,1.959,1.14875,0.1675,"Squash, winter, butternut, raw",
4996,2685571,10.48,48.5625,2.635,1.25,0.1825,"Squash, winter, acorn, raw",
4997,2685572,3.51495,20.259,1.259,1.02375,0.2338,"Cabbage, bok choy, raw",
4998,2685573,4.723075,27.5923,1.948,1.640625,0.2375,"Cauliflower, raw",
4999,2685574,7.02225,46.894,3.816,2.96875,0.77,"Collards, raw",
5000,2685575,9.615625,59.485,4.785,3.984375,0.565,"Brussels sprouts, raw",
5001,2685576,8.787,44.6205,3.119,1.6875,0.3025,"Beets, raw",
5002,2685577,5.399325,26.0848,2.448,0.851875,0.12,"Eggplant, raw",
5003,2685578,4.2874,22.4763,0.8725,0.8675,0.2063,"Tomatoes, whole, canned, solids and liquids, with salt added",
5004,2685579,6.331625,34.1765,1.636,1.351875,0.3825,"Tomato, sauce, canned, with salt added",
5005,2685580,20.188125,104.2825,4.704,4.234375,0.7325,"Tomato, paste, canned, without salt added",
5006,2685581,7.137,37.8755,1.944,1.4375,0.3975,"Tomatoes, crushed, canned",
5007,2685582,8.036875,40.845,1.971,1.578125,0.265,"Tomato, puree, canned",
5008,2687008,,,0.66,,,"Squash, zucchini, raw",
5009,2687009,,,0.61,,,"Squash, zucchini, raw",
5010,2687010,,,0.96,,,"Squash, zucchini, raw",
5011,2687011,,,0.76,,,"Squash, zucchini, raw",
5012,2687012,,,0.85,,,"Squash, zucchini, raw",
5013,2687013,,,0.74,,,"Squash, zucchini, raw",
5014,2687014,,,0.7,,,"Squash, zucchini, raw",
5015,2687015,,,0.74,,,"Squash, zucchini, raw",
5016,2687016,,,1.17,,,"Squash, yellow, raw",
5017,2687017,,,0.99,,,"Squash, yellow, raw",
5018,2687018,,,0.71,,,"Squash, yellow, raw",
5019,2687019,,,0.75,,,"Squash, yellow, raw",
5020,2687020,,,1.0,,,"Squash, yellow, raw",
5021,2687021,,,0.89,,,"Squash, yellow, raw",
5022,2687022,,,1.0,,,"Squash, yellow, raw",
5023,2687023,,,1.14,,,"Squash, yellow, raw",
5024,2687024,,,2.51,,,"Squash, butternut, raw",
5025,2687025,,,1.88,,,"Squash, butternut, raw",
5026,2687026,,,1.51,,,"Squash, butternut, raw",
5027,2687027,,,1.8,,,"Squash, butternut, raw",
5028,2687028,,,2.04,,,"Squash, butternut, raw",
5029,2687029,,,1.99,,,"Squash, butternut, raw",
5030,2687030,,,1.88,,,"Squash, butternut, raw",
5031,2687031,,,2.06,,,"Squash, butternut, raw",
5032,2687032,,,2.43,,,"Squash, acorn, raw",
5033,2687033,,,3.16,,,"Squash, acorn, raw",
5034,2687034,,,1.88,,,"Squash, acorn, raw",
5035,2687035,,,2.78,,,"Squash, acorn, raw",
5036,2687036,,,3.12,,,"Squash, acorn, raw",
5037,2687037,,,2.6,,,"Squash, acorn, raw",
5038,2687038,,,2.77,,,"Squash, acorn, raw",
5039,2687039,,,2.34,,,"Squash, acorn, raw",
5040,2687040,,,0.88,,,"Bok choy, regular (not baby), raw",
5041,2687041,,,0.77,,,"Bok choy, regular (not baby), raw",
5042,2687042,,,1.65,,,"Bok choy, regular (not baby), raw",
5043,2687043,,,1.1,,,"Bok choy, regular (not baby), raw",
5044,2687044,,,1.01,,,"Bok choy, regular (not baby), raw",
5045,2687045,,,1.11,,,"Bok choy, regular (not baby), raw",
5046,2687046,,,2.61,,,"Bok choy, regular (not baby), raw",
5047,2687047,,,0.94,,,"Bok choy, regular (not baby), raw",
5048,2687048,,,1.65,,,"Cauliflower, raw",
5049,2687049,,,1.81,,,"Cauliflower, raw",
5050,2687050,,,1.9,,,"Cauliflower, raw",
5051,2687051,,,1.95,,,"Cauliflower, raw",
5052,2687052,,,2.38,,,"Cauliflower, raw",
5053,2687053,,,2.1,,,"Cauliflower, raw",
5054,2687054,,,2.21,,,"Cauliflower, raw",
5055,2687055,,,1.58,,,"Cauliflower, raw",
5056,2687056,,,3.56,,,"Collards, raw",
5057,2687057,,,2.72,,,"Collards, raw",
5058,2687058,,,3.72,,,"Collards, raw",
5059,2687059,,,4.14,,,"Collards, raw",
5060,2687060,,,3.23,,,"Collards, raw",
5061,2687061,,,4.85,,,"Collards, raw",
5062,2687062,,,4.83,,,"Collards, raw",
5063,2687063,,,3.48,,,"Collards, raw",
5064,2687064,,,4.15,,,"Brussels sprouts, raw",
5065,2687065,,,4.21,,,"Brussels sprouts, raw",
5066,2687066,,,4.8,,,"Brussels sprouts, raw",
5067,2687067,,,5.07,,,"Brussels sprouts, raw",
5068,2687068,,,4.64,,,"Brussels sprouts, raw",
5069,2687069,,,5.15,,,"Brussels sprouts, raw",
5070,2687070,,,4.99,,,"Brussels sprouts, raw",
5071,2687071,,,5.27,,,"Brussels sprouts, raw",
5072,2687072,,,1.95,,,"Beets, raw",
5073,2687073,,,2.84,,,"Beets, raw",
5074,2687074,,,3.5,,,"Beets, raw",
5075,2687075,,,2.52,,,"Beets, raw",
5076,2687076,,,2.16,,,"Beets, raw",
5077,2687077,,,4.37,,,"Beets, raw",
5078,2687078,,,2.92,,,"Beets, raw",
5079,2687079,,,4.69,,,"Beets, raw",
5080,2687080,,,2.49,,,"Eggplant, Italian, raw",
5081,2687081,,,2.27,,,"Eggplant, Italian, raw",
5082,2687082,,,2.25,,,"Eggplant, Italian, raw",
5083,2687083,,,2.27,,,"Eggplant, Italian, raw",
5084,2687084,,,2.54,,,"Eggplant, Italian, raw",
5085,2687085,,,2.83,,,"Eggplant, Italian, raw",
5086,2687086,,,2.75,,,"Eggplant, Italian, raw",
5087,2687087,,,2.18,,,"Eggplant, Italian, raw",
5088,2687088,,,0.74,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5089,2687089,,,0.79,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5090,2687090,,,0.7,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5091,2687091,,,1.04,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5092,2687092,,,0.79,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5093,2687093,,,0.96,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5094,2687094,,,0.92,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5095,2687095,,,1.04,,,"tomatoes, whole, canned, solids and liquids, with salt added",
5096,2687096,,,2.05,,,"tomato, sauce, canned, with salt added",
5097,2687097,,,1.14,,,"tomato, sauce, canned, with salt added",
5098,2687098,,,1.21,,,"tomato, sauce, canned, with salt added",
5099,2687099,,,1.56,,,"tomato, sauce, canned, with salt added",
5100,2687100,,,2.0,,,"tomato, sauce, canned, with salt added",
5101,2687101,,,1.55,,,"tomato, sauce, canned, with salt added",
5102,2687102,,,1.94,,,"tomato, sauce, canned, with salt added",
5103,2687103,,,1.64,,,"tomato, sauce, canned, with salt added",
5104,2687104,,,4.49,,,"tomato, paste, canned, without salt added",
5105,2687105,,,4.62,,,"tomato, paste, canned, double- concentrated, without salt added",
5106,2687106,,,4.25,,,"tomato, paste, canned, without salt added",
5107,2687107,,,4.58,,,"tomato, paste, canned, without salt added",
5108,2687108,,,5.36,,,"tomato, paste, canned, without salt added",
5109,2687109,,,4.45,,,"tomato, paste, canned, without salt added",
5110,2687110,,,4.7,,,"tomato, paste, canned, without salt added",
5111,2687111,,,5.18,,,"tomato, paste, canned, without salt added",
5112,2687112,,,2.48,,,"tomatoes, crushed, canned, salt added",
5113,2687113,,,2.08,,,"tomatoes, crushed, canned, no salt added",
5114,2687114,,,1.4,,,"tomatoes, crushed, canned, salt added",
5115,2687115,,,2.79,,,"tomatoes, crushed, canned, salt added",
5116,2687116,,,2.16,,,"tomatoes, crushed, canned, salt added",
5117,2687117,,,1.3,,,"tomatoes, crushed, canned, salt added",
5118,2687118,,,1.9,,,"tomatoes, crushed, canned, salt added",
5119,2687119,,,1.44,,,"tomatoes, crushed, canned, salt added",
5120,2687120,,,1.65,,,"tomato, puree, canned, no salt added",
5121,2687121,,,2.09,,,"tomato, puree, canned, no salt added",
5122,2687122,,,1.99,,,"tomato, puree, canned, no salt added",
5123,2687123,,,1.51,,,"tomato, puree, canned, no salt added",
5124,2687124,,,1.52,,,"tomato, puree, canned, no salt added",
5125,2687125,,,2.03,,,"tomato, puree, canned, no salt added",
5126,2687126,,,2.86,,,"tomato, puree, canned, salt added",
5127,2687127,,,2.12,,,"tomato, puree, canned, no salt added",
5128,2687404,,,,,0.2,"Squash, zucchini, raw",
5129,2687407,,,,,0.0,"Squash, zucchini, raw",
5130,2687410,,,,,0.21,"Squash, zucchini, raw",
5131,2687413,,,,,0.09,"Squash, zucchini, raw",
5132,2687416,,,,,0.31,"Squash, zucchini, raw",
5133,2687419,,,,,0.42,"Squash, zucchini, raw",
5134,2687422,,,,,0.21,"Squash, zucchini, raw",
5135,2687425,,,,,0.2,"Squash, zucchini, raw",
5136,2687428,,,,,0.0,"Squash, yellow, raw",
5137,2687431,,,,,0.14,"Squash, yellow, raw",
5138,2687434,,,,,0.11,"Squash, yellow, raw",
5139,2687437,,,,,0.0,"Squash, yellow, raw",
5140,2687440,,,,,0.22,"Squash, yellow, raw",
5141,2687443,,,,,0.28,"Squash, yellow, raw",
5142,2687446,,,,,0.13,"Squash, yellow, raw",
5143,2687449,,,,,0.2,"Squash, yellow, raw",
5144,2687452,,,,,0.0,"Squash, butternut, raw",
5145,2687455,,,,,0.08,"Squash, butternut, raw",
5146,2687458,,,,,0.21,"Squash, butternut, raw",
5147,2687461,,,,,0.17,"Squash, butternut, raw",
5148,2687464,,,,,0.2,"Squash, butternut, raw",
5149,2687467,,,,,0.17,"Squash, butternut, raw",
5150,2687470,,,,,0.0,"Squash, butternut, raw",
5151,2687473,,,,,0.51,"Squash, butternut, raw",
5152,2687476,,,,,0.4,"Squash, acorn, raw",
5153,2687479,,,,,0.39,"Squash, acorn, raw",
5154,2687482,,,,,0.0,"Squash, acorn, raw",
5155,2687485,,,,,0.0,"Squash, acorn, raw",
5156,2687488,,,,,0.0,"Squash, acorn, raw",
5157,2687491,,,,,0.32,"Squash, acorn, raw",
5158,2687494,,,,,0.24,"Squash, acorn, raw",
5159,2687497,,,,,0.11,"Squash, acorn, raw",
5160,2687500,,,,,0.37,"Bok choy, regular (not baby), raw",
5161,2687503,,,,,0.22,"Bok choy, regular (not baby), raw",
5162,2687506,,,,,0.1,"Bok choy, regular (not baby), raw",
5163,2687509,,,,,0.27,"Bok choy, regular (not baby), raw",
5164,2687512,,,,,0.32,"Bok choy, regular (not baby), raw",
5165,2687515,,,,,0.09,"Bok choy, regular (not baby), raw",
5166,2687518,,,,,0.19,"Bok choy, regular (not baby), raw",
